Sweep Start (s), 11.12736, 11.2912, 11.45504, 11.61888, 11.78272, 11.94656, 12.1104, 12.27424, 12.43808, 12.60192, 12.76576, 12.9296, 13.09344, 13.25728, 13.42112, 13.58496, 13.7488, 13.91264, 14.07648, 14.24032, 14.40416, 14.568, 14.73184, 14.89568, 15.05952, 15.22336, 15.3872, 15.55104, 15.71488, 15.87872, 16.04256, 16.2064, 16.37024, 16.53408, 16.69792, 16.86176, 17.0256, 17.18944, 17.35328, 17.51712, 17.68096, 17.8448, 18.00864, 18.17248, 18.33632, 
Time (s), Sweep #1, Sweep #2, Sweep #3, Sweep #4, Sweep #5, Sweep #6, Sweep #7, Sweep #8, Sweep #9, Sweep #10, Sweep #11, Sweep #12, Sweep #13, Sweep #14, Sweep #15, Sweep #16, Sweep #17, Sweep #18, Sweep #19, Sweep #20, Sweep #21, Sweep #22, Sweep #23, Sweep #24, Sweep #25, Sweep #26, Sweep #27, Sweep #28, Sweep #29, Sweep #30, Sweep #31, Sweep #32, Sweep #33, Sweep #34, Sweep #35, Sweep #36, Sweep #37, Sweep #38, Sweep #39, Sweep #40, Sweep #41, Sweep #42, Sweep #43, Sweep #44, Sweep #45, 
0.1211, -228.4287, -212.4375, -240.8799, -235.7834, -231.572, -230.5649, -226.9333, -207.8598, -234.0744, -238.8047, -435.2463, -443.364, -240.0559, -240.3, -237.3703, -207.3105, -223.2102, -210.4233, -238.6521, -231.2973, -208.104, -243.1687, -227.0249, -232.396, -234.5322, -228.978, -228.2151, -246.2815, -237.9197, -230.2598, -235.112, -231.9077, -216.3437, -229.5884, -205.7847, -229.4358, -234.9289, -221.196, -227.8794, -237.4619, -229.1916, -227.3606, -235.051, -219.426, -246.7392, 
0.12112, -235.5393, -221.7759, -248.1736, -234.0134, -228.2151, -228.6423, -239.5371, -202.9465, -241.9785, -233.0368, -448.8266, -451.207, -230.5954, -228.3677, -228.6118, -187.8098, -236.3938, -212.6816, -223.3933, -216.9541, -214.0854, -242.2226, -228.032, -235.3257, -234.8679, -236.699, -226.9333, -225.5295, -240.4831, -243.718, -239.1098, -232.2739, -220.6162, -237.2483, -190.0986, -233.9219, -219.9143, -229.3442, -230.1377, -234.7764, -229.8935, -215.2146, -230.8396, -202.6719, -227.6047, 
0.12114, -234.105, -226.4145, -221.1655, -234.0744, -209.3247, -224.8581, -232.7622, -214.177, -231.4805, -229.0085, -454.4724, -446.5378, -228.917, -239.1709, -234.3186, -198.0942, -229.9241, -206.2729, -230.7175, -219.3345, -199.2844, -230.6565, -243.718, -229.5884, -230.5344, -226.7807, -237.0652, -247.5937, -218.5105, -238.3774, -242.4973, -228.7034, -235.4172, -228.5508, -213.7497, -247.3801, -227.6047, -231.7246, -226.6892, -239.9949, -239.9949, -241.2156, -231.7246, -207.7378, -229.9241, 
0.12116, -230.3208, -220.6772, -228.0014, -223.3628, -229.2527, -226.5061, -228.093, -236.3938, -234.4712, -233.3115, -454.5334, -439.2746, -243.3823, -228.9475, -236.2107, -214.8179, -222.4167, -210.7285, -246.2204, -235.3257, -208.8974, -227.0554, -231.572, -226.1094, -227.0859, -228.5202, -244.4809, -234.8984, -229.3747, -229.2527, -229.2527, -223.6985, -239.8423, -228.093, -213.2004, -227.208, -226.1094, -254.0024, -222.5998, -236.3633, -229.2832, -241.7954, -234.9289, -209.2331, -228.4897, 
0.12118, -232.7317, -204.1672, -252.4765, -239.5981, -240.4221, -226.5366, -236.3327, -218.9682, -234.5932, -233.22, -444.9509, -454.8081, -244.2368, -231.4805, -239.2624, -215.1535, -239.8118, -210.0876, -237.0041, -227.1164, -199.0098, -242.9856, -228.917, -219.487, -235.0815, -228.1235, -236.0581, -235.6919, -223.729, -240.6662, -235.9665, -230.2598, -241.5207, -230.2598, -189.4272, -224.553, -217.5034, -248.7229, -227.8794, -226.7807, -223.9121, -232.0298, -230.9311, -215.1535, -229.4663, 
0.1212, -241.4902, -210.9421, -242.772, -242.772, -241.4902, -225.3769, -231.3889, -206.456, -234.5017, -231.5415, -449.4065, -450.5356, -236.7295, -233.281, -236.5464, -220.1889, -234.0744, -223.2407, -238.1638, -229.5273, -202.2141, -226.2925, -239.5066, -228.7949, -233.6777, -240.4221, -245.6101, -246.7392, -232.7927, -240.2085, -239.1404, -234.3491, -237.4924, -224.3088, -203.8926, -229.5884, -225.7737, -226.9944, -233.8303, -223.9426, -238.3164, -230.3818, -243.1382, -202.3667, -232.5181, 
0.12122, -228.4897, -226.4145, -224.614, -239.2014, -244.1452, -234.1355, -237.7671, -205.9067, -226.8113, -226.323, -448.674, -446.2937, -245.0303, -227.269, -238.9573, -204.5945, -232.2129, -223.5764, -232.3044, -222.844, -202.3972, -229.1001, -238.8047, -232.7012, -234.7764, -247.0444, -235.7834, -238.1333, -237.645, -237.8891, -234.166, -233.1284, -226.2619, -224.4309, -209.6909, -232.8843, -235.6308, -225.1938, -223.4848, -236.5159, -234.7764, -234.8374, -236.3022, -205.9678, -234.6238, 
0.12124, -222.7829, -220.9824, -225.3769, -231.6025, -232.5791, -235.2646, -231.0837, -201.2681, -230.9617, -229.4053, -444.7373, -446.2326, -247.8379, -222.905, -224.2478, -215.1535, -214.6653, -210.1487, -236.7295, -227.1164, -215.7029, -229.3137, -225.1633, -237.4009, -227.7268, -229.802, -233.0674, -233.7388, -235.6614, -228.978, -242.8025, -245.9458, -220.1889, -234.4407, -216.5268, -233.1589, -216.3437, -239.2014, -216.8015, -241.948, -228.2151, -220.0974, -227.7878, -216.1301, -231.4499, 
0.12126, -220.311, -229.5884, -232.5486, -231.9993, -220.8298, -238.3774, -238.1638, -203.9231, -235.6003, -247.7463, -435.8261, -431.7978, -239.9338, -235.2952, -220.3721, -225.2854, -224.4919, -205.4795, -236.5464, -228.1235, -194.4626, -238.8047, -238.0723, -230.8701, -226.0178, -239.0183, -233.281, -241.2461, -234.4712, -235.2036, -235.7224, -243.9011, -228.5508, -221.8674, -210.8811, -237.8586, -247.3496, -233.22, -219.7617, -240.5137, -227.3911, -240.239, -238.6826, -213.7192, -242.6804, 
0.12128, -231.9687, -219.6702, -231.6941, -239.8118, -224.675, -237.645, -235.2036, -217.3508, -231.3279, -246.7392, -454.8691, -444.0964, -241.6733, -245.4575, -231.7246, -236.7905, -244.1758, -201.3901, -230.4123, -225.56, -185.4294, -221.959, -237.2483, -233.8608, -237.3703, -232.1824, -221.5317, -237.1567, -241.8564, -238.9267, -236.5159, -235.6308, -233.8608, -225.3159, -214.4516, -237.6755, -244.2063, -238.8047, -209.5078, -237.5535, -226.6892, -226.9333, -228.7339, -208.5007, -226.4756, 
0.1213, -233.5862, -208.104, -230.8091, -248.6313, -236.4548, -230.1682, -237.9502, -229.4968, -227.9099, -226.8113, -449.1623, -444.1574, -244.3894, -245.4575, -251.6221, -235.4477, -242.2532, -201.4206, -228.0014, -238.7742, -189, -229.4968, -245.8237, -227.208, -227.8489, -222.4167, -237.0652, -233.9524, -238.53, -235.8139, -237.9807, -235.8445, -235.5088, -221.4097, -205.9678, -248.1125, -224.2783, -234.9289, -214.5432, -240.1169, -239.293, -224.4919, -224.4919, -210.3623, -233.0063, 
0.12132, -228.5202, -226.2619, -246.4951, -231.0837, -238.4079, -228.5813, -243.1992, -232.5181, -223.9731, -228.0625, -452.2751, -448.9792, -246.4646, -224.7361, -236.1191, -238.4995, -247.5327, -205.2048, -220.6772, -238.1333, -188.5422, -238.9878, -241.9785, -235.8139, -216.3743, -241.4902, -236.2107, -228.6118, -235.5698, -227.1775, -237.4314, -229.0696, -236.0886, -226.6892, -204.5945, -240.5747, -222.6914, -239.9949, -211.1863, -240.5442, -238.7742, -228.5508, -229.0085, -207.5852, -248.2041, 
0.12134, -224.8887, -228.2151, -224.675, -220.311, -221.2265, -234.6238, -227.0554, -232.0908, -231.7246, -226.9944, -440.0681, -452.1225, -245.2134, -234.4101, -214.9094, -236.6684, -224.0036, -197.9111, -227.7878, -222.905, -207.219, -250.1572, -238.1028, -221.1045, -238.2859, -230.1072, -233.4946, -227.5742, -219.3955, -240.8493, -224.5224, -227.3606, -237.0347, -227.6352, -195.5307, -235.9665, -229.9851, -241.9785, -202.031, -242.3142, -231.572, -235.936, -226.323, -205.6015, -223.8816, 
0.12136, -240.4221, -224.5224, -231.3279, -235.6919, -225.5906, -242.3752, -238.4995, -230.5649, -229.7715, -219.7922, -448.8571, -441.8991, -244.2063, -242.894, -225.1938, -239.2624, -234.5627, -206.1203, -234.4101, -234.5322, -213.5361, -238.0723, -230.4123, -240.2085, -243.6875, -221.8369, -221.196, -229.0696, -227.269, -239.5066, -227.6658, -226.9639, -235.5698, -230.1987, -202.5803, -224.3393, -232.4265, -234.0134, -191.5329, -231.1753, -225.2549, -230.3208, -229.1306, -202.0615, -217.7475, 
0.12138, -236.0886, -232.396, -235.4783, -245.0608, -238.53, -234.3491, -243.8401, -221.5012, -243.718, -237.4619, -442.54, -447.4533, -240.4221, -233.8303, -234.4407, -232.5181, -232.3655, -218.2969, -233.342, -236.9431, -192.4485, -238.8962, -229.6799, -236.5159, -233.7693, -234.3796, -231.7551, -224.4004, -242.3142, -242.9856, -233.1894, -228.978, -242.0395, -242.1006, -206.5171, -218.4494, -238.469, -227.269, -190.0376, -241.5513, -227.1164, -228.4287, -240.9104, -206.1814, -225.1328, 
0.1214, -230.0461, -222.5083, -236.9431, -235.8139, -234.7153, -224.5835, -229.863, -233.0368, -241.2766, -232.7927, -445.3476, -428.9292, -246.4341, -240.6968, -229.4663, -226.2619, -232.1213, -205.0827, -237.7366, -235.875, -196.019, -240.8493, -230.5344, -227.7268, -236.9126, -235.936, -219.8838, -221.3791, -233.0063, -241.6733, -241.185, -231.0227, -244.603, -243.4128, -208.928, -230.9922, -222.0505, -226.6587, -209.7825, -237.4009, -217.1982, -220.6467, -240.1169, -207.4021, -237.9197, 
0.12142, -237.0041, -210.3013, -237.5229, -227.4521, -220.9519, -220.4941, -226.6587, -234.5627, -234.1965, -238.2248, -449.1623, -445.1645, -248.021, -233.9829, -230.9922, -238.2554, -229.2832, -208.3176, -224.7056, -231.9077, -204.1062, -227.0859, -239.415, -230.1377, -242.6804, -240.8188, -230.7175, -218.2358, -221.1655, -234.227, -241.6733, -240.3306, -241.7038, -220.4331, -204.9302, -244.4504, -213.2309, -237.645, -215.2756, -230.7785, -227.4827, -227.5742, -230.0461, -209.4773, -239.0183, 
0.12144, -232.2739, -218.7851, -238.3774, -229.6799, -236.9126, -233.0368, -239.1404, -247.4411, -230.8396, -249.5774, -427.2507, -452.977, -244.9692, -233.0368, -221.196, -236.2412, -227.6352, -211.9187, -219.3955, -225.0412, -217.9001, -227.6658, -241.0325, -241.4292, -227.3301, -237.8281, -234.1355, -221.7453, -235.0815, -235.8445, -267.7964, -229.3747, -231.2363, -230.9617, -198.5215, -253.5141, -227.4521, -234.5932, -199.437, -241.5513, -234.5932, -236.4853, -228.5813, -195.8359, -231.572, 
0.12146, -224.7056, -230.9922, -226.2619, -234.3796, -237.7366, -228.5813, -243.2297, -220.7077, -227.2995, -247.5022, -449.437, -453.4348, -245.4575, -236.0276, -228.093, -234.5017, -225.438, -211.3389, -229.6799, -233.7693, -232.1518, -236.6684, -237.3703, -239.5981, -226.3535, -230.8091, -239.5066, -211.6135, -234.3796, -226.5366, -250.0351, -215.4282, -233.0063, -231.1753, -192.2654, -251.2558, -236.6074, -232.3655, -211.9492, -226.9639, -224.7361, -230.687, -230.7785, -209.8435, -232.5181, 
0.12148, -230.1987, -209.3552, -231.7246, -237.4009, -228.8559, -228.5508, -234.8374, -209.2331, -222.5998, -232.4875, -459.8435, -438.9389, -237.3703, -240.8188, -223.2102, -235.2341, -237.7366, -207.4936, -222.6609, -229.4358, -230.8091, -234.227, -231.0837, -230.9311, -233.9524, -219.0903, -233.1284, -223.7595, -234.2576, -224.9192, -230.9617, -236.3938, -241.6123, -223.6985, -207.4936, -249.0586, -226.2314, -245.1218, -211.8271, -230.9617, -227.7573, -226.7807, -226.5976, -214.2991, -234.9289, 
0.1215, -240.4831, -218.6326, -238.53, -217.1372, -231.0532, -220.8603, -230.3818, -214.4211, -225.2243, -230.7785, -444.8899, -443.9133, -238.2554, -248.021, -222.5388, -233.6472, -246.1594, -204.4114, -230.0766, -234.6238, -236.0886, -234.99, -237.3398, -228.1846, -230.7785, -238.1638, -233.4336, -228.093, -231.1142, -225.1938, -236.0886, -230.0766, -227.147, -219.426, -212.8037, -231.2973, -246.373, -237.584, -209.2637, -234.5932, -238.2859, -218.0832, -224.4614, -207.0969, -228.917, 
0.12152, -237.645, -227.8489, -230.3513, -237.645, -227.2995, -240.4221, -223.5764, -230.3208, -234.166, -228.7339, -432.4387, -451.0239, -235.936, -237.8586, -233.342, -228.0625, -242.6499, -210.698, -238.0723, -235.7834, -230.7785, -238.469, -232.2739, -220.7383, -237.9502, -231.1448, -231.9993, -223.1186, -231.4194, -239.9338, -249.6079, -234.105, -223.4543, -217.1982, -213.5361, -243.657, -246.7392, -242.894, -219.0903, -232.0603, -230.2903, -234.2881, -243.3823, -202.5803, -241.3681, 
0.12154, -228.2456, -217.2287, -231.2973, -240.0254, -238.6216, -231.6636, -233.4946, -235.5393, -234.105, -227.9709, -428.4104, -449.1318, -240.4526, -240.8188, -225.1633, -234.1355, -224.2478, -215.1841, -237.8281, -231.511, -218.3884, -235.875, -239.8728, -243.1077, -225.7126, -228.8254, -231.8161, -210.759, -231.2973, -229.9851, -239.4761, -228.7339, -241.4902, -226.4756, -211.2168, -233.3725, -230.6565, -239.7812, -224.614, -233.1589, -239.9643, -243.9927, -239.8118, -189.4883, -238.4995, 
0.12156, -224.9192, -208.2566, -225.8347, -244.664, -229.039, -226.5976, -237.6145, -227.208, -227.0554, -231.0227, -433.2321, -451.3901, -243.5654, -238.2859, -244.664, -231.4499, -224.553, -214.5127, -237.2788, -225.438, -228.4287, -224.4004, -239.415, -225.9263, -234.1965, -244.6335, -232.0298, -221.5622, -226.0788, -243.2602, -239.0793, -229.8325, -227.1775, -219.7007, -206.3645, -235.6003, -243.9927, -241.4902, -209.4773, -231.7551, -241.0935, -233.5862, -229.9241, -202.2751, -239.0793, 
0.12158, -234.1965, -214.8484, -226.4145, -233.0063, -219.0903, -239.6592, -238.1333, -230.2903, -236.4548, -236.9431, -436.467, -463.1699, -230.4429, -243.5959, -232.6401, -228.4287, -237.6145, -195.3782, -237.4924, -242.9856, -225.6821, -226.2314, -232.7012, -230.4123, -235.7529, -234.0744, -236.5159, -226.9028, -228.9475, -235.5698, -255.925, -235.875, -229.4053, -226.7197, -214.6653, -235.1731, -233.9829, -233.6167, -208.928, -242.1921, -228.3677, -219.3955, -231.7551, -210.7285, -235.5698, 
0.1216, -249.3943, -224.7971, -229.5578, -228.8254, -227.2995, -222.1421, -234.1355, -229.2527, -237.9502, -231.8467, -447.1787, -446.3852, -240.0864, -225.3769, -229.9546, -244.8472, -236.5464, -201.5732, -237.3093, -243.4128, -228.1235, -226.7807, -234.99, -241.3987, -232.6096, -223.8816, -236.9736, -213.353, -228.6118, -228.9475, -248.4787, -241.9785, -227.8794, -240.4526, -205.1438, -229.863, -217.9612, -224.7971, -193.1199, -227.6658, -227.6352, -213.9328, -238.591, -206.4866, -230.0766, 
0.12162, -231.0227, -227.5437, -235.5393, -243.2297, -233.8303, -224.9192, -219.1819, -232.7012, -228.6118, -230.748, -446.782, -444.3405, -246.8918, -230.0461, -236.9431, -235.5393, -238.9573, -221.8369, -231.2363, -222.8745, -231.1448, -228.3982, -224.9497, -230.3818, -222.4167, -231.9993, -236.8821, -229.039, -239.8118, -234.4407, -244.1758, -235.6308, -241.8259, -216.5879, -199.5285, -231.6025, -215.5808, -246.6172, -211.0337, -243.5044, -234.5017, -233.22, -231.7856, -234.7458, -225.3159, 
0.12164, -225.56, -217.4729, -230.7785, -240.7883, -243.4128, -224.675, -233.7388, -245.366, -238.591, -233.9829, -446.5378, -447.4533, -232.4265, -243.0771, -232.9148, -225.56, -243.0161, -209.0806, -224.9497, -233.1894, -231.6941, -233.6167, -222.1726, -236.2107, -235.936, -237.1567, -237.0041, -230.1072, -244.5115, -233.8913, -237.4314, -241.2461, -250.4929, -231.9993, -214.5432, -235.5088, -235.4783, -236.7905, -231.0837, -252.324, -233.22, -231.9077, -216.5268, -237.706, -215.7029, 
0.12166, -223.3628, -224.8581, -230.0766, -234.1965, -241.4292, -237.2178, -233.1284, -228.3677, -244.5115, -240.2085, -440.77, -447.0261, -231.1448, -236.3022, -226.1399, -238.4079, -238.9878, -199.6201, -231.2363, -242.8025, -230.5954, -235.3562, -240.2695, -242.2837, -231.9077, -235.4172, -242.4668, -214.3906, -229.8935, -215.6723, -228.7339, -249.4553, -229.1916, -224.0342, -209.2026, -243.5959, -244.2978, -217.7475, -220.3415, -241.8869, -228.6728, -228.0014, -227.208, -231.1142, -231.4194, 
0.12168, -222.4473, -219.3955, -233.3725, -252.4765, -229.5884, -241.9175, -234.4101, -223.5459, -244.3894, -231.9077, -444.4321, -445.5612, -262.2727, -231.1753, -241.0325, -229.2222, -233.7998, -208.0124, -222.8135, -235.9055, -232.0908, -226.4756, -235.1426, -235.5088, -227.8794, -226.5976, -230.9922, -226.1399, -228.3066, -224.5835, -245.9153, -218.8767, -234.0439, -221.135, -206.2119, -242.5278, -219.1208, -222.9966, -210.8811, -242.3752, -232.9148, -232.5791, -233.2505, -231.511, -230.3513, 
0.1217, -224.4309, -227.9099, -229.8325, -237.4009, -222.2336, -238.8352, -229.039, -230.5344, -235.5088, -230.1377, -449.1928, -455.6626, -240.7883, -230.5039, -226.1399, -234.99, -240.4831, -215.123, -221.5928, -227.0249, -218.6936, -233.2505, -230.626, -236.0581, -236.76, -228.978, -239.8728, -235.1731, -226.384, -234.3796, -243.7485, -229.6494, -236.699, -234.8984, -192.8757, -252.9648, -230.5649, -228.1235, -212.3459, -235.9055, -213.6277, -224.4309, -230.4734, -224.675, -231.4499, 
0.12172, -232.0603, -222.9966, -220.25, -230.7785, -212.0713, -236.4853, -231.0837, -237.4619, -240.7883, -238.3774, -444.7983, -453.2212, -235.8445, -237.3703, -239.9949, -240.6357, -240.4831, -212.4985, -234.8984, -213.4751, -217.0456, -230.4429, -243.9927, -238.3164, -238.1638, -224.9192, -238.8352, -222.1116, -230.0156, -233.22, -243.7485, -234.6848, -236.6379, -230.2903, -219.2734, -244.9997, -234.99, -230.9922, -219.7617, -216.0996, -238.53, -228.0625, -229.9241, -211.644, -248.845, 
0.12174, -229.741, -215.2146, -221.8369, -231.1448, -236.821, -211.2473, -227.1164, -236.3022, -236.7295, -237.8891, -438.7253, -435.6125, -243.4433, -238.7436, -237.9502, -227.7878, -240.6357, -205.8152, -244.542, -236.3022, -229.7715, -224.4614, -225.56, -231.6025, -228.5202, -221.959, -236.76, -219.1208, -226.2925, -232.9148, -243.1687, -229.6189, -230.5039, -230.5954, -220.8909, -233.1284, -221.8979, -235.936, -206.4866, -229.039, -235.4477, -235.3257, -229.9241, -225.1938, -240.5442, 
0.12176, -236.0276, -230.4734, -235.5698, -231.2058, -238.8047, -221.7759, -244.3894, -220.2805, -229.4358, -231.4499, -447.5449, -453.1906, -240.239, -245.7627, -229.7715, -228.3371, -234.8679, -211.8271, -237.6755, -231.572, -232.8232, -233.4031, -230.4123, -222.1116, -227.5437, -237.5535, -235.9971, -221.9895, -226.9028, -225.8347, -240.8493, -227.8183, -238.3774, -236.1802, -211.4914, -240.3916, -225.8347, -233.7998, -213.1394, -240.3611, -227.5132, -227.8183, -236.2717, -250.1877, -218.8767, 
0.12178, -219.3955, -216.2522, -242.4973, -224.6445, -230.3818, -238.5605, -251.5, -230.4429, -234.1355, -236.9126, -445.8054, -440.0376, -238.1028, -237.4009, -240.1474, -232.6706, -229.2832, -216.1301, -235.8445, -228.032, -236.3022, -231.7246, -239.5066, -229.7104, -237.0957, -236.3633, -226.9639, -232.7012, -237.2178, -227.7878, -226.384, -230.0461, -236.9736, -224.4614, -199.9558, -239.6592, -227.9099, -229.1306, -230.1987, -238.1943, -221.1045, -236.5769, -220.7993, -225.6211, -229.1001, 
0.1218, -210.698, -217.8391, -233.7998, -225.6516, -239.0183, -238.7742, -222.8135, -231.4499, -238.1943, -236.1802, -445.5612, -441.1667, -246.1289, -228.6423, -236.1191, -232.2739, -223.668, -218.7546, -227.9709, -235.6308, -238.9267, -240.6662, -235.4477, -231.1753, -236.7905, -231.4194, -229.039, -230.9617, -236.7295, -218.48, -230.8091, -242.6194, -233.7082, -232.1824, -210.5454, -225.2243, -238.0112, -232.6096, -206.4255, -229.4663, -225.1023, -221.8064, -226.4145, -225.6516, -234.3796, 
0.12182, -229.741, -213.3225, -239.9949, -222.4473, -240.5442, -208.989, -231.9382, -228.3066, -240.9104, -231.572, -441.2278, -446.1106, -244.5115, -229.2832, -234.3491, -226.6587, -225.6516, -205.6321, -224.2783, -232.457, -248.1125, -240.0559, -233.0368, -228.8559, -232.3655, -232.4265, -239.293, -228.6728, -233.4946, -227.2385, -244.7556, -223.8511, -236.699, -236.6684, -203.5569, -225.3159, -242.9856, -243.9316, -213.8718, -228.7644, -235.5088, -228.7644, -246.0984, -229.9241, -237.4924, 
0.12184, -223.1492, -220.7993, -233.0674, -232.3655, -238.7436, -206.0288, -242.3447, -218.9072, -235.2646, -232.9148, -443.9743, -436.2229, -226.9944, -240.9714, -220.6162, -234.8069, -240.1169, -205.7236, -242.1616, -236.4243, -244.4199, -239.1098, -230.2292, -230.748, -232.7012, -225.6821, -240.2085, -235.4172, -232.6401, -239.7507, -245.8237, -235.9665, -228.5202, -241.063, -203.3432, -233.8913, -237.5535, -237.8586, -216.2217, -230.7175, -227.6658, -234.4712, -240.0864, -232.5486, -223.9121, 
0.12186, -228.6118, -234.7764, -224.675, -244.8777, -231.6025, -214.5432, -233.7998, -222.6914, -229.7715, -219.7617, -447.5144, -451.7563, -234.0439, -234.8374, -215.7944, -234.7153, -236.3938, -200.383, -241.8259, -246.0373, -221.6538, -238.9878, -234.4712, -232.7317, -224.7666, -239.0793, -234.8374, -244.1147, -225.8347, -229.7104, -243.718, -250.8591, -229.8935, -218.9377, -209.935, -223.729, -227.1775, -239.6897, -204.2283, -232.8843, -235.9055, -237.0041, -223.9121, -226.7502, -220.4026, 
0.12188, -233.3115, -217.8086, -226.5671, -242.2226, -231.4805, -219.0293, -236.2717, -230.4123, -240.239, -238.2554, -447.7585, -453.3737, -234.8984, -235.6003, -225.0412, -232.8537, -234.8374, -189.6103, -239.1098, -242.0701, -236.2717, -236.4548, -233.8303, -235.5393, -235.7834, -255.8335, -231.8467, -230.6565, -232.2434, -228.0625, -231.0532, -232.0908, -227.4827, -222.081, -219.7617, -224.0036, -229.4968, -232.0298, -193.2114, -237.8281, -234.4712, -224.5835, -226.4451, -235.0815, -226.7807, 
0.1219, -236.6379, -216.6489, -216.6489, -234.4407, -230.4123, -212.9563, -231.2058, -228.7644, -230.1987, -229.1306, -444.31, -442.9367, -246.373, -240.4526, -238.7436, -230.7785, -236.0581, -215.9775, -235.7834, -221.7759, -243.5959, -225.2854, -230.3208, -232.1213, -226.6587, -246.7392, -235.4172, -235.1426, -245.1828, -227.5742, -235.2952, -230.748, -241.8564, -222.844, -228.0014, -218.541, -235.051, -233.6167, -206.2119, -235.4783, -225.7126, -222.02, -233.7998, -223.1797, -230.0766, 
0.12192, -235.5393, -213.7192, -219.8838, -224.6445, -220.0058, -209.874, -225.9568, -229.0696, -239.3845, -232.9758, -442.9978, -458.7448, -247.2886, -229.4053, -243.9011, -232.3349, -233.3725, -217.1372, -235.0815, -229.802, -225.4075, -228.7339, -217.4118, -240.7883, -237.9807, -246.1899, -230.5344, -248.2651, -236.2717, -244.0537, -243.7485, -239.9338, -243.1382, -217.9917, -236.6074, -217.1677, -238.5605, -241.7954, -201.6343, -231.1142, -237.645, -243.0161, -227.269, -219.7617, -243.1687, 
